,address,debug,description,name,function,lineno,title,type
908,5637,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_SaleClockAuction_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_calldata_SaleClockAuction_32_+_4: 0x0
caller: 0x0
storage_0 + keccac_calldata_SaleClockAuction_32_+_4: 0x0
calldata_SaleClockAuction_0: 0x95ea7b300000000000000000000000000000000000000000000000000000000
calldatasize_SaleClockAuction: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `approve(address,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Crypto_Sprites-1.,"approve(address,uint256)",380,Integer Overflow ,Warning
909,6469,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldata_SaleClockAuction_4: 0x0
storage_0 + keccac_calldata_SaleClockAuction_32_+_36: 0x0
storage_keccac_calldata_SaleClockAuction_32_+_36: 0xff00
calldata_SaleClockAuction_0: 0x23b872dd00000000000000000000000000000000000000000000000000000000
calldatasize_SaleClockAuction: 0x4
callvalue: 0x0
","A possible integer underflow exists in the function `transferFrom(address,address,uint256)`.
The subtraction may result in a value < 0.",Crypto_Sprites-1.,"transferFrom(address,address,uint256)",419,Integer Underflow,Warning
910,6549,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_SaleClockAuction_4: 0x0
calldata_SaleClockAuction_4: 0x0
storage_0 + keccac_calldata_SaleClockAuction_32_+_36: 0x0
storage_keccac_calldata_SaleClockAuction_32_+_36: 0xff00
calldata_SaleClockAuction_0: 0x23b872dd00000000000000000000000000000000000000000000000000000000
calldatasize_SaleClockAuction: 0x4
callvalue: 0x0
","A possible integer underflow exists in the function `transferFrom(address,address,uint256)`.
The subtraction may result in a value < 0.",Crypto_Sprites-1.,"transferFrom(address,address,uint256)",422,Integer Underflow,Warning
911,6628,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_SaleClockAuction_32_+_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_SaleClockAuction_4: 0x0
storage_0 + keccac_calldata_SaleClockAuction_32_+_36: 0x0
storage_keccac_calldata_SaleClockAuction_32_+_36: 0xff00
calldata_SaleClockAuction_0: 0x23b872dd00000000000000000000000000000000000000000000000000000000
calldatasize_SaleClockAuction: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `transferFrom(address,address,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Crypto_Sprites-1.,"transferFrom(address,address,uint256)",422,Integer Overflow ,Warning
912,6704,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_SaleClockAuction_32_+_4: 0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe
calldata_SaleClockAuction_4: 0x0
storage_0 + keccac_calldata_SaleClockAuction_32_+_36: 0x0
storage_keccac_calldata_SaleClockAuction_32_+_36: 0xff00
calldata_SaleClockAuction_0: 0x23b872dd00000000000000000000000000000000000000000000000000000000
calldatasize_SaleClockAuction: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `transferFrom(address,address,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Crypto_Sprites-1.,"transferFrom(address,address,uint256)",1,Integer Overflow ,Warning
913,7378,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 7485
",Crypto_Sprites-1.,withdraw(),146,Multiple Calls,Information
914,7378,,A possible transaction order independence vulnerability exists in function withdraw(). The value or direction of the call statement is determined from a tainted storage location,Crypto_Sprites-1.,withdraw(),146,Transaction order dependence,Warning
915,7485,,A possible transaction order independence vulnerability exists in function withdraw(). The value or direction of the call statement is determined from a tainted storage location,Crypto_Sprites-1.,withdraw(),148,Transaction order dependence,Warning
916,7577,"The exception is triggered under the following conditions:

calldata_SaleClockAuction_4: 0x0
storage_11: 0x0
calldata_SaleClockAuction_0: 0x4085121000000000000000000000000000000000000000000000000000000000
calldatasize_SaleClockAuction: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Crypto_Sprites-1.,_function_0x40851210,85,Exception state,Informational
917,8052,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_0_+_keccac_calldata_SaleClockAuction_4,_256): 0x0
retval_7900: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2 + keccac_calldata_SaleClockAuction_4: 0xff00
calldata_SaleClockAuction_0: 0x51c54c6800000000000000000000000000000000000000000000000000000000
calldatasize_SaleClockAuction: 0x4
storage_3 + keccac_calldata_SaleClockAuction_4: 0x0
storage_6: 0x0
storage_7: 0x0
callvalue: 0x0
","A possible integer underflow exists in the function `_function_0x51c54c68`.
The subtraction may result in a value < 0.",Crypto_Sprites-1.,_function_0x51c54c68,209,Integer Underflow,Warning
918,8515,,This contract executes a message call to to another contract. Make sure that the called contract is trusted and does not execute user-supplied code.,Crypto_Sprites-1.,_function_0x51c54c68,226,Message call to external contract,Informational
919,9705,"The exception is triggered under the following conditions:

calldata_SaleClockAuction_4: 0x0
storage_12: 0x0
calldata_SaleClockAuction_0: 0x53eeb43000000000000000000000000000000000000000000000000000000000
calldatasize_SaleClockAuction: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Crypto_Sprites-1.,_function_0x53eeb430,86,Exception state,Informational
920,990,"The exception is triggered under the following conditions:

calldata_SampleStorage_4: 0x58
storage_2: 0x0
calldata_SampleStorage_0: 0x4036ab7800000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",CryptoJingles-6.,getType(uint256),79,Exception state,Informational
921,1016,"The exception is triggered under the following conditions:

calldata_SampleStorage_4: 0x18
storage_2: 0x2fd00
calldata_SampleStorage_0: 0x4036ab7800000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",CryptoJingles-6.,getType(uint256),80,Exception state,Informational
922,1085,"The exception is triggered under the following conditions:

calldata_SampleStorage_4: 0x300
storage_2: 0x0
calldata_SampleStorage_0: 0x4036ab7800000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",CryptoJingles-6.,getType(uint256),83,Exception state,Informational
923,1111,"The exception is triggered under the following conditions:

calldata_SampleStorage_4: 0x258
storage_2: 0x17c00
calldata_SampleStorage_0: 0x4036ab7800000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",CryptoJingles-6.,getType(uint256),84,Exception state,Informational
924,1155,"The exception is triggered under the following conditions:

calldata_SampleStorage_4: 0x3d8
storage_2: 0x0
calldata_SampleStorage_0: 0x4036ab7800000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",CryptoJingles-6.,getType(uint256),87,Exception state,Informational
925,1181,"The exception is triggered under the following conditions:

calldata_SampleStorage_4: 0x3d8
storage_2: 0x6d00
calldata_SampleStorage_0: 0x4036ab7800000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",CryptoJingles-6.,getType(uint256),91,Exception state,Informational
926,1951,"mem_160 +
32*
Concat(0,
       Extract(255,
               5,
               31 +
               calldata_SampleStorage_4 + calldata_SampleStorage_4)) +
0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0
storage_0: 0x0
caller: 0x0
calldata_SampleStorage_0: 0xe576038f00000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
calldata_SampleStorage_32 + 4: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addNewSampleType(string,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoJingles-6.,"addNewSampleType(string,uint256)",66,Integer Overflow ,Warning
927,2420,"storage_0 +
keccac_4294967295_&
4294967295_&
4294967295_&
UDiv(256*Concat(0,_1_+_Extract(39,_8,_storage_2))_|
_____Concat(Extract(255,_40,_storage_2),
____________0,
____________Extract(7,_0,_storage_2)),
_____256): 0xbac1c3147749165dd7d1977fffffffffffffffffffffffffffffffffffffffc5
keccac_0_+
keccac_4294967295_&
4294967295_&
4294967295_&
UDiv(256*Concat(0,_1_+_Extract(39,_8,_storage_2))_|
_____Concat(Extract(255,_40,_storage_2),
____________0,
____________Extract(7,_0,_storage_2)),
_____256): 0xff13e6a7459ae5a4c49c419171c3f89100a371508000000000129200000219e2
storage_0: 0x0
caller: 0x0
calldata_SampleStorage_0: 0xe576038f00000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
calldata_SampleStorage_32 + 4: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addNewSampleType(string,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoJingles-6.,"addNewSampleType(string,uint256)",38,Integer Overflow ,Warning
928,2449,"mem_mem_160 +
32*
Concat(0,
       Extract(255,
               5,
               31 +
               calldata_SampleStorage_4 + calldata_SampleStorage_4)) +
0: 0x8000000000000000000000000000000000000000000000000000000000000000
storage_0: 0x0
caller: 0x0
calldata_SampleStorage_0: 0xe576038f00000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
calldata_SampleStorage_32 + 4: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addNewSampleType(string,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoJingles-6.,"addNewSampleType(string,uint256)",38,Integer Overflow ,Warning
929,2463,"mem_160 +
32*
Concat(0,
       Extract(255,
               5,
               31 +
               calldata_SampleStorage_4 + calldata_SampleStorage_4)) +
0: 0xc48c04261444f7ce9c1a66f6c355debe3fffffffffffffffffffffffffffffed
mem_mem_160 +
32*
Concat(0,
       Extract(255,
               5,
               31 +
               calldata_SampleStorage_4 + calldata_SampleStorage_4)) +
0: 0xe9ed542651000003d76906f7c018193fbfffffffffffffffffffffffffffffcb
storage_0: 0x0
caller: 0x0
calldata_SampleStorage_0: 0xe576038f00000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
calldata_SampleStorage_32 + 4: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addNewSampleType(string,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoJingles-6.,"addNewSampleType(string,uint256)",38,Integer Overflow ,Warning
930,2480,"mem_160 +
32*
Concat(0,
       Extract(255,
               5,
               31 +
               calldata_SampleStorage_4 + calldata_SampleStorage_4)) +
0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffa0
mem_mem_160 +
32*
Concat(0,
       Extract(255,
               5,
               31 +
               calldata_SampleStorage_4 + calldata_SampleStorage_4)) +
0: 0x25
storage_0: 0x0
caller: 0x0
calldata_SampleStorage_0: 0xe576038f00000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
calldata_SampleStorage_32 + 4: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addNewSampleType(string,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoJingles-6.,"addNewSampleType(string,uint256)",38,Integer Overflow ,Warning
931,2485,"mem_160 +
32*
Concat(0,
       Extract(255,
               5,
               31 +
               calldata_SampleStorage_4 + calldata_SampleStorage_4)) +
0: 0x9ffbffffffffd99db48e28ffffffffffffffffffffffffffffffffffffffffe8
mem_mem_160 +
32*
Concat(0,
       Extract(255,
               5,
               31 +
               calldata_SampleStorage_4 + calldata_SampleStorage_4)) +
0: 0x2021fda91bfffffffffffffffffffffffffffffffffffffffff8
keccac_0_+
keccac_4294967295_&
4294967295_&
4294967295_&
UDiv(256*Concat(0,_1_+_Extract(39,_8,_storage_2))_|
_____Concat(Extract(255,_40,_storage_2),
____________0,
____________Extract(7,_0,_storage_2)),
_____256): 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0: 0x0
caller: 0x0
calldata_SampleStorage_0: 0xe576038f00000000000000000000000000000000000000000000000000000000
calldatasize_SampleStorage: 0x4
calldata_SampleStorage_32 + 4: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addNewSampleType(string,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoJingles-6.,"addNewSampleType(string,uint256)",38,Integer Overflow ,Warning
932,1359,"timestamp: 0x5a6c86ef
storage_1: 0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffb
callvalue: 0xfffffffffffffffffffffffffffffffffffffffffffffffffff390c4bf494000
storage_3: 0x0
calldata_PreSale_0: 0x5788004200000000000000000000000000000000000000000000000000000000
calldatasize_PreSale: 0x4
","A possible integer overflow exists in the function `bulkPurchageEgg()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",World_of_Ether-11.,bulkPurchageEgg(),68,Integer Overflow ,Warning
933,2004,"timestamp: 0x5a420060
storage_1: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
callvalue: 0x0
storage_3: 0x0
calldata_PreSale_0: 0xbce2b9a300000000000000000000000000000000000000000000000000000000
calldatasize_PreSale: 0x4
","A possible integer overflow exists in the function `purchaseEgg()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",World_of_Ether-11.,purchaseEgg(),80,Integer Overflow ,Warning
934,2311,,A possible transaction order independence vulnerability exists in function withdrawal(). The value or direction of the call statement is determined from a tainted storage location,World_of_Ether-11.,withdrawal(),102,Transaction order dependence,Warning
935,4092,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_StandardToken_4: 0xa8795cd3fffffffffffffffffffffffffffffffffffffffffffffffffffffffe
calldata_StandardToken_32 + 4: 0x57f25cd000000000000000000000000000000000000000000000000000000000
calldata_StandardToken_0: 0xd73dd62300000000000000000000000000000000000000000000000000000000
calldatasize_StandardToken: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `increaseApproval(address,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ETHERCRAFT-74.,"increaseApproval(address,uint256)",94,Integer Overflow ,Warning
936,4105,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_StandardToken_4: 0x1
calldata_StandardToken_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_StandardToken_0: 0xd73dd62300000000000000000000000000000000000000000000000000000000
calldatasize_StandardToken: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETHERCRAFT-74.,"increaseApproval(address,uint256)",94,Exception state,Informational
937,1358,"storage_3: 0x800000000000000000000000000000000000000000000000000000000000000
calldata_MultiSigWallet_0: 0xa0e67e2b00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `getOwners()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",EvolutionLand-8.,getOwners(),323,Integer Overflow ,Warning
938,1522,"calldata_MultiSigWallet_4: 0xb894e3f8fc03bd6f006d0784632ad5021800000000000007ffbc098287ab0026
mem_128 + 32 + 32*storage_5: 0x41f062108000000000000000000003e01f082e8b04000070798bc51a841086f8
calldata_MultiSigWallet_32 + 4: 0x4102040800084406008900240000c00420000000000000080000101008002021
calldata_MultiSigWallet_0: 0xa8abe69a00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
storage_5: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `getTransactionIds(uint256,uint256,bool,bool)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",EvolutionLand-8.,"getTransactionIds(uint256,uint256,bool,bool)",356,Integer Overflow ,Warning
939,1652,"mem_128 + 32 + 32*storage_3: 0x800000000000000000000000000000000000000000000000000000000000000
calldata_MultiSigWallet_0: 0xb5dc40c300000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
storage_3: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `getConfirmations(uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",EvolutionLand-8.,getConfirmations(uint256),332,Integer Overflow ,Warning
940,2249,"The exception is triggered under the following conditions:

calldata_MultiSigWallet_4: 0x0
storage_3: 0x0
calldata_MultiSigWallet_0: 0x25e7c2700000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",EvolutionLand-8.,_function_0x025e7c27,23,Exception state,Informational
941,2548,"storage_3: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_MultiSigWallet_4: 0xff00
caller: 0x0
calldata_MultiSigWallet_0: 0x173825d900000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A possible integer underflow exists in the function `removeOwner(address)`.
The subtraction may result in a value < 0.",EvolutionLand-8.,removeOwner(address),143,Integer Underflow,Warning
942,2592,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_MultiSigWallet_4: 0xff00
caller: 0x0
calldata_MultiSigWallet_0: 0x173825d900000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
storage_3: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",EvolutionLand-8.,removeOwner(address),145,Exception state,Informational
943,3801,"storage_3: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_MultiSigWallet_4: 0xffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_MultiSigWallet_4: 0x0
caller: 0x0
calldata_MultiSigWallet_0: 0x7065cb4800000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `addOwner(address)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",EvolutionLand-8.,addOwner(address),130,Integer Overflow ,Warning
944,4835,"storage_3: 0x8421003f084001f4210815cf88407c00000000000000037c1d000e8d178001f
calldata_MultiSigWallet_0: 0xa0e67e2b00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `getOwners()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",EvolutionLand-8.,getOwners(),326,Integer Overflow ,Warning
945,4837,"storage_3: 0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffb
calldata_MultiSigWallet_0: 0xa0e67e2b00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `getOwners()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",EvolutionLand-8.,getOwners(),326,Integer Overflow ,Warning
946,5163,"calldata_MultiSigWallet_32 + 4: 0x0
calldata_MultiSigWallet_4: 0x1
calldata_MultiSigWallet_0: 0xa8abe69a00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
storage_5: 0x0
callvalue: 0x0
","A possible integer underflow exists in the function `getTransactionIds(uint256,uint256,bool,bool)`.
The subtraction may result in a value < 0.",EvolutionLand-8.,"getTransactionIds(uint256,uint256,bool,bool)",366,Integer Underflow,Warning
947,5237,"The exception is triggered under the following conditions:

calldata_MultiSigWallet_4: 0x1fffd0000003f81dc0800618f66bc096c6c0037143e6012e84288ce6b983960
calldata_MultiSigWallet_32 + 4: 0x10ff000000004c02802001204011002000000040005000900810010100008444
calldata_MultiSigWallet_0: 0xa8abe69a00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
storage_5: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",EvolutionLand-8.,"getTransactionIds(uint256,uint256,bool,bool)",366,Exception state,Informational
948,8161,"storage_3: 0x7ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe2000
calldata_MultiSigWallet_4: 0x0
storage_87903029871075914254377627908054574944891091886930582284385770809450030037083: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_MultiSigWallet_4: 0xff00
caller: 0x0
calldata_MultiSigWallet_0: 0x173825d900000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `removeOwner(address)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",EvolutionLand-8.,removeOwner(address),6,Integer Overflow ,Warning
949,8163,"storage_3: 0x7ffff9f100000000000000000000000000000000000000000000000000000000
calldata_MultiSigWallet_4: 0x0
storage_87903029871075914254377627908054574944891091886930582284385770809450030037083: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_MultiSigWallet_4: 0xff00
caller: 0x0
calldata_MultiSigWallet_0: 0x173825d900000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `removeOwner(address)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",EvolutionLand-8.,removeOwner(address),6,Integer Overflow ,Warning
950,254,"The exception is triggered under the following conditions:

calldata_SafeMath_32 + 4: 0x0
calldata_SafeMath_4: 0xffff
calldata_SafeMath_0: 0x6216123500000000000000000000000000000000000000000000000000000000
calldatasize_SafeMath: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Angel_Battles-9.,"getRandomNumber(uint16,uint8,address)",79,Exception state,Informational
951,772,,"Function transferToOwner() retrieves the transaction origin (tx.origin) using the ORIGIN opcode. Use msg.sender instead.
See also: https://solidity.readthedocs.io/en/develop/security-considerations.html#tx-origin",BATTLE_FESTIVAL-0.,transferToOwner(),26,Use of tx.origin,Warning
952,1041,,A possible transaction order independence vulnerability exists in function transferToOwner(). The value or direction of the call statement is determined from a tainted storage location,BATTLE_FESTIVAL-0.,transferToOwner(),42,Transaction order dependence,Warning
953,1542,"storage_3: 0x800000000000000000000000000000000000000000000000000000000000000
calldata_MultiSigWalletWithDailyLimit_0: 0xa0e67e2b00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWalletWithDailyLimit: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `getOwners()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoMiner_World-2.,getOwners(),348,Integer Overflow ,Warning
954,2521,"The exception is triggered under the following conditions:

calldata_MultiSigWalletWithDailyLimit_4: 0x0
storage_3: 0x0
calldata_MultiSigWalletWithDailyLimit_0: 0x25e7c2700000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWalletWithDailyLimit: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",CryptoMiner_World-2.,_function_0x025e7c27,32,Exception state,Informational
955,2820,"storage_3: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_MultiSigWalletWithDailyLimit_4: 0xff00
caller: 0x0
calldata_MultiSigWalletWithDailyLimit_0: 0x173825d900000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWalletWithDailyLimit: 0x4
callvalue: 0x0
","A possible integer underflow exists in the function `removeOwner(address)`.
The subtraction may result in a value < 0.",CryptoMiner_World-2.,removeOwner(address),145,Integer Underflow,Warning
956,2864,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_MultiSigWalletWithDailyLimit_4: 0xff00
caller: 0x0
calldata_MultiSigWalletWithDailyLimit_0: 0x173825d900000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWalletWithDailyLimit: 0x4
storage_3: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",CryptoMiner_World-2.,removeOwner(address),146,Exception state,Informational
957,3747,"storage_7: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffef00
calldata_MultiSigWalletWithDailyLimit_0: 0x4bc9fdc200000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWalletWithDailyLimit: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `calcMaxWithdraw()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoMiner_World-2.,calcMaxWithdraw(),494,Integer Overflow ,Warning
