,address,debug,description,name,function,lineno,title,type
112,5749,"The exception is triggered under the following conditions:

storage_3 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_38357942052654430511805280289652572966474101887281969759642760585367641502969,
_____256): 0xfffffffffffffffffffffffffffffffffffffffffffffefffffffffbffffffff
storage_38357942052654430511805280289652572966474101887281969759642760585367641502969: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_3: 0xfffffffffffffffffffffffffffffffffffffffffffffefffffffffbffffffff
storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_1: 0x0
storage_38357942052654430511805280289652572966474101887281969759642760585367641502968: 0xff00
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldatasize_MillionMoney: 0x3
mem_128 +
32 +
32*
Concat(0, Extract(255, 5, 31 + calldatasize_MillionMoney)): 0x0
storage_9247535584797915451057180664748820695544591120644449140157971996739901653371: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",MillionMoney-0.,fallback,301,Exception state,Informational
113,5885,"The exception is triggered under the following conditions:

storage_3 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_38357942052654430511805280289652572966474101887281969759642760585367641502969,
_____256): 0x1
storage_38357942052654430511805280289652572966474101887281969759642760585367641502969: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
mem_128 +
32 +
32*
Concat(0, Extract(255, 5, 31 + calldatasize_MillionMoney)): 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_3: 0x1
storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_1: 0x0
storage_38357942052654430511805280289652572966474101887281969759642760585367641502968: 0xff00
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldatasize_MillionMoney: 0x3
storage_9247535584797915451057180664748820695544591120644449140157971996739901653371: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",MillionMoney-0.,fallback,301,Exception state,Informational
114,12198,,"In the function `fallback` the following predictable state variables are used to determine Ether recipient:
- block.timestamp
",MillionMoney-0.,fallback,289,Dependence on predictable environment variable,Warning
115,12528,"mem_mem_288 +
32*
Concat(0, Extract(255, 5, 31 + calldatasize_MillionMoney)) +
96: 0x8421003f084001f4210815cf88407c00000000000000037c1d000e8d178001f
storage_3 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_38357942052654430511805280289652572966474101887281969759642760585367641502969,
_____256): 0x0
storage_38357942052654430511805280289652572966474101887281969759642760585367641502969: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_3: 0x1
storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_1: 0x0
storage_38357942052654430511805280289652572966474101887281969759642760585367641502968: 0xff00
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldatasize_MillionMoney: 0x3
storage_9247535584797915451057180664748820695544591120644449140157971996739901653371: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",MillionMoney-0.,fallback,63,Integer Overflow ,Warning
116,12530,"mem_288 +
32*
Concat(0, Extract(255, 5, 31 + calldatasize_MillionMoney)) +
96: 0x7fffffffffffffffffffffffffffffffffffffdaffffffffbfff7fffffffffe0
mem_mem_288 +
32*
Concat(0, Extract(255, 5, 31 + calldatasize_MillionMoney)) +
96: 0x7f6fc32c410701432cb30000000000000000000dfffffff3fc0000000000000
storage_3 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_38357942052654430511805280289652572966474101887281969759642760585367641502969,
_____256): 0x0
storage_38357942052654430511805280289652572966474101887281969759642760585367641502969: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_3: 0x1
storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_1: 0x0
storage_38357942052654430511805280289652572966474101887281969759642760585367641502968: 0xff00
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldatasize_MillionMoney: 0x3
storage_9247535584797915451057180664748820695544591120644449140157971996739901653371: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",MillionMoney-0.,fallback,63,Integer Overflow ,Warning
117,106,"block_number: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_0,_256): 0x1
","A possible integer underflow exists in the function `fallback`.
The subtraction may result in a value < 0.",Ethernity5-0.,fallback,12,Integer Underflow,Warning
118,263,,"In the function `fallback` the following predictable state variables are used to determine Ether recipient:
- block.number
",Ethernity5-0.,fallback,13,Dependence on predictable environment variable,Warning
119,263,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 667
",Ethernity5-0.,fallback,13,Multiple Calls,Information
120,667,,"In the function `fallback` the following predictable state variables are used to determine Ether recipient:
- block.number
",Ethernity5-0.,fallback,17,Dependence on predictable environment variable,Warning
121,829,"callvalue: 0x57f25cd000000000000000000000000000000000000000000000000000000000
block_number: 0xa8795cd3fffffffffffffffffffffffffffffffffffffffffffffffffffffffe
retval_667: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
retval_263: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_0,_256): 0xa8795cd3ffffffffffffffffffffffffffffffffffffffffffffffffffffe8f2
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Ethernity5-0.,fallback,20,Integer Overflow ,Warning
122,2883,"calldata_ERC20Interface_32 + 4: 0xc290137095b13347e55005a6dc184559e0489f1233480050d0fb4bba17d34179
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_ERC20Interface_4: 0x9c9efb7ae5acd378025256a3945f5859076e809243093d9ecae2636c9fd28979
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xc290137095b13347e55005a6dc184559e0489f1233480050d0fb4bba17d34179
calldata_ERC20Interface_0: 0xa9059cbb00000000000000000000000000000000000000000000000000000000
calldatasize_ERC20Interface: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `transfer(address,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",BBC_TOKEN-0.,"transfer(address,uint256)",26,Integer Overflow ,Warning
123,492,"callvalue: 0x0
storage_13: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2: 0x0
storage_1: 0x0
calldatasize_distribution: 0x3
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Fast10ETH-0.,fallback,1,Integer Overflow ,Warning
124,717,"callvalue: 0x0
storage_6: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2: 0x0
storage_1: 0x0
calldatasize_distribution: 0x3
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Fast10ETH-0.,fallback,222,Integer Overflow ,Warning
125,797,"callvalue: 0xfffffffffffffffffffffffffffffffffffffffffffffffbffffffffffdfffff
storage_13: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2: 0xfffffffffffffffffffffffffffffffffffffffffffffffbffffffffffdfffff
storage_1: 0xfffffffffffffffffffffffffffffffffffffffffffffffbffffffffffdfffff
calldatasize_distribution: 0x3
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
","A possible integer underflow exists in the function `fallback`.
The subtraction may result in a value < 0.",Fast10ETH-0.,fallback,224,Integer Underflow,Warning
126,804,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
callvalue: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_1: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldatasize_distribution: 0x3
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Fast10ETH-0.,fallback,1,Integer Overflow ,Warning
127,3078,"storage_4: 0x2c60dbd9ee02041b8124fb179125c4475ec6a654a9166569034d4e6765dbdfdb
callvalue: 0xeb5f10f9e86264d38426db541f0ddab51e64ab70fda005c01eade2f53e1f5522
storage_2: 0xeb5f10f9e86264d38426db541f0ddab51e64ab70fda005c01eade2f53e1f5522
storage_1: 0xeb5f10f9e86264d38426db541f0ddab51e64ab70fda005c01eade2f53e1f5522
calldatasize_distribution: 0x3
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Fast10ETH-0.,fallback,131,Integer Overflow ,Warning
128,3404,"The exception is triggered under the following conditions:

calldata_distribution_32 + 4: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4: 0x0
calldata_distribution_0: 0x2646b17600000000000000000000000000000000000000000000000000000000
calldatasize_distribution: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Fast10ETH-0.,"getPaimentStatus(address,uint256)",303,Exception state,Informational
129,3427,"The exception is triggered under the following conditions:

calldata_distribution_32 + 4: 0x0
storage_keccac_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4 +
calldata_distribution_32 + 4: 0x0
storage_13: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4: 0x1
calldata_distribution_0: 0x2646b17600000000000000000000000000000000000000000000000000000000
calldatasize_distribution: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Fast10ETH-0.,"getPaimentStatus(address,uint256)",303,Exception state,Informational
130,3492,"The exception is triggered under the following conditions:

calldata_distribution_4: 0x0
storage_13: 0x0
calldata_distribution_0: 0x3f66d16000000000000000000000000000000000000000000000000000000000
calldatasize_distribution: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Fast10ETH-0.,_function_0x3f66d160,174,Exception state,Informational
131,3599,"The exception is triggered under the following conditions:

calldata_distribution_32 + 4: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
calldata_distribution_4: 0x0
calldata_distribution_0: 0x466c01b800000000000000000000000000000000000000000000000000000000
calldatasize_distribution: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Fast10ETH-0.,_function_0x466c01b8,178,Exception state,Informational
132,3703,"The exception is triggered under the following conditions:

calldata_distribution_32 + 4: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4: 0x0
calldata_distribution_0: 0x6071105800000000000000000000000000000000000000000000000000000000
calldatasize_distribution: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Fast10ETH-0.,"getUserDeposit(address,uint256)",291,Exception state,Informational
133,3726,"The exception is triggered under the following conditions:

calldata_distribution_32 + 4: 0x0
storage_keccac_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4 +
calldata_distribution_32 + 4: 0x0
storage_13: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4: 0x1
calldata_distribution_0: 0x6071105800000000000000000000000000000000000000000000000000000000
calldatasize_distribution: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Fast10ETH-0.,"getUserDeposit(address,uint256)",291,Exception state,Informational
134,4075,"The exception is triggered under the following conditions:

calldata_distribution_32 + 4: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4: 0x0
calldata_distribution_0: 0x631b052000000000000000000000000000000000000000000000000000000000
calldatasize_distribution: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Fast10ETH-0.,"getPaimentTime(address,uint256)",303,Exception state,Informational
135,4098,"The exception is triggered under the following conditions:

calldata_distribution_32 + 4: 0x0
storage_keccac_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4 +
calldata_distribution_32 + 4: 0x0
storage_13: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_distribution_4: 0x1
calldata_distribution_0: 0x631b052000000000000000000000000000000000000000000000000000000000
calldatasize_distribution: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Fast10ETH-0.,"getPaimentTime(address,uint256)",302,Exception state,Informational
136,4002,"storage_keccac_0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe600
timestamp: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe5ff
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
calldatasize_Etrix: 0x3
storage_72984518589826227531578991903372844090998219903258077796093728159832249402700: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Etrix-0.,fallback,318,Integer Overflow ,Warning
137,4020,"timestamp: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
calldatasize_Etrix: 0x3
storage_72984518589826227531578991903372844090998219903258077796093728159832249402700: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Etrix-0.,fallback,320,Integer Overflow ,Warning
138,4860,"storage_keccac_0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffb8c200
timestamp: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffb8c200
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_72984518589826227531578991903372844090998219903258077796093728159832249402700: 0x0
storage_88487752464189919832885636063100331058159354328900033104695085031828526906701: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldatasize_Etrix: 0x3
callvalue: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Etrix-0.,fallback,334,Integer Overflow ,Warning
139,5749,"storage_10826069350932453726649810804370223703603575740452467603846993781924376990701: 0xaa108000002bd3db7704854d60910b506d8900000000000000000000000051ac
storage_6: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_5 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_10826069350932453726649810804370223703603575740452467603846993781924376990701,
_____256): 0x1
storage_10826069350932453726649810804370223703603575740452467603846993781924376990700: 0xff00
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldatasize_Etrix: 0x3
storage_4 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_1,_256): 0x2
storage_72984518589826227531578991903372844090998219903258077796093728159832249402700: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Etrix-0.,fallback,124,Integer Overflow ,Warning
140,18514,,"In the function `fallback` the following predictable state variables are used to determine Ether recipient:
- block.timestamp
",Etrix-0.,fallback,426,Dependence on predictable environment variable,Warning
141,18879,,"In the function `fallback` the following predictable state variables are used to determine Ether recipient:
- block.timestamp
",Etrix-0.,fallback,430,Dependence on predictable environment variable,Warning
142,19146,,"In the function `fallback` the following predictable state variables are used to determine Ether recipient:
- block.timestamp
- block.timestamp
",Etrix-0.,fallback,438,Dependence on predictable environment variable,Warning
143,19575,"storage_1: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_10826069350932453726649810804370223703603575740452467603846993781924376990701: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_6: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_10826069350932453726649810804370223703603575740452467603846993781924376990700: 0xff00
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldatasize_Etrix: 0x3
storage_4 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_1,_256): 0x2
storage_72984518589826227531578991903372844090998219903258077796093728159832249402700: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Etrix-0.,fallback,259,Integer Overflow ,Warning
144,19617,"storage_1: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_10826069350932453726649810804370223703603575740452467603846993781924376990701: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_6: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_10826069350932453726649810804370223703603575740452467603846993781924376990700: 0xff00
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldatasize_Etrix: 0x3
storage_4 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_1,_256): 0x1
storage_72984518589826227531578991903372844090998219903258077796093728159832249402700: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Etrix-0.,fallback,266,Integer Overflow ,Warning
145,715,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 858
Call at address: 858
",3DayProfits-0.,fallback,77,Multiple Calls,Information
146,715,,A possible transaction order independence vulnerability exists in function fallback. The value or direction of the call statement is determined from a tainted storage location,3DayProfits-0.,fallback,77,Transaction order dependence,Warning
147,2458,"calldata_ThreeDayProfits_32 + 4: 0x57f25cd000000000000000000000000000000000000000000000000000000000
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_ThreeDayProfits_4: 0xa8795cd3fffffffffffffffffffffffffffffffffffffffffffffffffffffffe
storage_8: 0x0
caller: 0x0
calldata_ThreeDayProfits_0: 0xd3cde1a500000000000000000000000000000000000000000000000000000000
calldatasize_ThreeDayProfits: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `updateReferral(address,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",3DayProfits-0.,"updateReferral(address,uint256)",203,Integer Overflow ,Warning
148,2471,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_ThreeDayProfits_4: 0x1
calldata_ThreeDayProfits_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_8: 0x0
caller: 0x0
calldata_ThreeDayProfits_0: 0xd3cde1a500000000000000000000000000000000000000000000000000000000
calldatasize_ThreeDayProfits: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",3DayProfits-0.,"updateReferral(address,uint256)",203,Exception state,Informational
149,2556,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x83d7a6861cfe14f6aba3dd849f7d4493a7ff8d8f5e3f5d7f16b55867f7cff1
storage_5: 0x3899804dea54ca4d03397907e4785dd0a8ba702764ce148fdbc7a96b1bfdde08
timestamp: 0x83d7a6861cfe14f6aba3dd849f7d4493a7ff8d8f5e3f5d7f16b55867f7cff1
calldata_ThreeDayProfits_0: 0x3ccfd60b00000000000000000000000000000000000000000000000000000000
calldatasize_ThreeDayProfits: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",3DayProfits-0.,withdraw(),187,Exception state,Informational
150,4255,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
callvalue: 0x0
timestamp: 0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe
storage_4: 0x0
calldata_ThreeDayProfits_0: 0xc09f80e00000000000000000000000000000000000000000000000000000000
calldatasize_ThreeDayProfits: 0x4
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",3DayProfits-0.,fallback,203,Exception state,Informational
151,2948,"storage_4: 0x57f25cd000000000000000000000000000000000000000000000000000000000
storage_keccac_0: 0xa8795cd3fffffffffffffffffffffffffffffffffffffffffffffffffffffffe
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
calldatasize_ETHRUN: 0x3
storage_9247535584797915451057180664748820695544591120644449140157971996739901653371: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Ethrun-0.,fallback,168,Integer Overflow ,Warning
152,3611,"storage_4: 0x7ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe
storage_keccac_0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
timestamp: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_9247535584797915451057180664748820695544591120644449140157971996739901653371: 0x0
storage_62198580835250178065021801198189918775038380989085965706744441162150748123962: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldatasize_ETHRUN: 0x3
callvalue: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Ethrun-0.,fallback,179,Integer Overflow ,Warning
153,4672,"storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_38357942052654430511805280289652572966474101887281969759642760585367641502969: 0xaa108000002bd3db7704854d60910b506d8900000000000000000000000051ac
storage_3 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_keccac_storage_38357942052654430511805280289652572966474101887281969759642760585367641502969,
_____256): 0x0
storage_3: 0x1
storage_1: 0x0
storage_38357942052654430511805280289652572966474101887281969759642760585367641502968: 0xff00
storage_0 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x0
calldatasize_ETHRUN: 0x3
storage_9247535584797915451057180664748820695544591120644449140157971996739901653371: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Ethrun-0.,fallback,147,Integer Overflow ,Warning
