,address,debug,description,name,function,lineno,title,type
237,10049,,This contract executes a message call to to another contract. Make sure that the called contract is trusted and does not execute user-supplied code.,EtherLottery-1.,burn(uint256),511,Message call to external contract,Informational
238,10049,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 11576
",EtherLottery-1.,withdraw(),511,Multiple Calls,Information
239,11576,,This contract executes a message call to to another contract. Make sure that the called contract is trusted and does not execute user-supplied code.,EtherLottery-1.,withdraw(),688,Message call to external contract,Informational
240,3264,,The return value of an external call is not checked. Note that execution continue even if the called contract throws.,Ethflipper-0.,"placeBet(uint256,uint256,uint256,uint256,bytes32,bytes32)",244,Unchecked CALL return value,Informational
241,8399,"calldata_EthFlipper_4: 0xffffffffffffffffffffffffffffffffe342909f88c051d616704401b976101e
balance_at_1461501637330902918203684832716283019655932542975 & 0: 0xfffffffffffffffffffffffffffffffff2800fdb26c6c101fc63eb01aa76804f
storage_5: 0xcbb170afbee07da1f17e4022f4e2381f00
storage_0: 0x0
caller: 0x0
calldata_EthFlipper_0: 0xd6d30a5100000000000000000000000000000000000000000000000000000000
calldatasize_EthFlipper: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `increaseJackpot(uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Ethflipper-0.,increaseJackpot(uint256),180,Integer Overflow ,Warning
242,2634,,A possible transaction order independence vulnerability exists in function cashOut(). The value or direction of the call statement is determined from a tainted storage location,Luck100-1.,cashOut(),110,Transaction order dependence,Warning
243,2634,,The return value of an external call is not checked. Note that execution continue even if the called contract throws.,Luck100-1.,cashOut(),110,Unchecked CALL return value,Informational
244,914,"The exception is triggered under the following conditions:

storage_6: 0xfe00
calldata_Lucky12_0: 0xc19d93fb00000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,_function_0xc19d93fb,13,Exception state,Informational
245,1352,"The exception is triggered under the following conditions:

storage_6: 0xfe00
caller: 0xfe
calldata_Lucky12_0: 0x46f7da200000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,resume(),38,Exception state,Informational
246,1522,"The exception is triggered under the following conditions:

calldata_Lucky12_4: 0xc
calldata_Lucky12_0: 0x3840a02a00000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,_function_0x3840a02a,7,Exception state,Informational
247,1679,"The exception is triggered under the following conditions:

storage_6: 0xfe00
caller: 0xfe
calldata_Lucky12_0: 0x3ccfd60b00000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,withdraw(),44,Exception state,Informational
248,1902,"SOLVER OUTPUT:
storage_6: 0x100
caller: 0x1
calldata_Lucky12_0: 0x3ccfd60b00000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","In the function `withdraw()` a non-zero amount of Ether is sent to an address taken from storage slot 6.
There is a check on storage index 6. This storage slot can be written to by calling the function `enter(uint8)`.

There is a check on storage index 6. This storage slot can be written to by calling the function `enter(uint8)`.
There is a check on storage index 6. This storage slot can be written to by calling the function `enter(uint8)`.
There is a check on storage index 6. This storage slot can be written to by calling the function `enter(uint8)`.",ETH_Game-0.,withdraw(),48,Ether send,Warning
249,1902,,A possible transaction order independence vulnerability exists in function withdraw(). The value or direction of the call statement is determined from a tainted storage location,ETH_Game-0.,withdraw(),48,Transaction order dependence,Warning
250,2060,"The exception is triggered under the following conditions:

calldata_Lucky12_4: 0x1a
calldata_Lucky12_0: 0x4aa1673700000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,enter(uint8),49,Exception state,Informational
251,2313,"The exception is triggered under the following conditions:

calldata_Lucky12_4: 0x8
storage_6: 0xfe00
256_EXP_Concat(0, Extract(4, 0, calldata_Lucky12_4)): 0x1
storage_Concat(0, Extract(7, 5, calldata_Lucky12_4)) + 3: 0x0
calldata_Lucky12_0: 0x4aa1673700000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,enter(uint8),51,Exception state,Informational
252,2574,"storage_Concat(0, Extract(7, 5, calldata_Lucky12_4)) + 3: 0x8080018f8c947018005ddfdddfdddfdddfcbdcdddfdddfdddfdddfdddfd8006
256_EXP_Concat(0, Extract(4, 0, calldata_Lucky12_4)): 0x101352802323014e020000000000000000000000000000000000000000000019
storage_6: 0x0
calldata_Lucky12_4: 0x8
calldata_Lucky12_0: 0x4aa1673700000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
storage_4: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `enter(uint8)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ETH_Game-0.,enter(uint8),60,Integer Overflow ,Warning
253,2860,"The exception is triggered under the following conditions:

storage_6: 0xfe00
caller: 0xfe
calldata_Lucky12_0: 0x8431700800000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,"setprice(uint256,uint256)",26,Exception state,Informational
254,3127,"The exception is triggered under the following conditions:

storage_6: 0xfe00
caller: 0xfe
calldata_Lucky12_0: 0x8456cb5900000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,pause(),33,Exception state,Informational
255,3335,"The exception is triggered under the following conditions:

calldata_Lucky12_4: 0x1a
calldata_Lucky12_0: 0x92b0458500000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,_function_0x92b04585,8,Exception state,Informational
256,3382,"The exception is triggered under the following conditions:

calldata_Lucky12_4: 0xc
calldata_Lucky12_0: 0xa2fb117500000000000000000000000000000000000000000000000000000000
calldatasize_Lucky12: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ETH_Game-0.,_function_0xa2fb1175,6,Exception state,Informational
257,120,"calldata_usingOraclize_32 + 4: 0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc
calldata_usingOraclize_0: 0x27dc297e00000000000000000000000000000000000000000000000000000000
calldatasize_usingOraclize: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `__callback(bytes32,string)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoWager-3.,"__callback(bytes32,string)",127,Integer Overflow ,Warning
258,132,"calldata_usingOraclize_4 + calldata_usingOraclize_32 + 4: 0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff8
calldata_usingOraclize_0: 0x27dc297e00000000000000000000000000000000000000000000000000000000
calldatasize_usingOraclize: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `__callback(bytes32,string)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoWager-3.,"__callback(bytes32,string)",127,Integer Overflow ,Warning
259,141,"calldata_usingOraclize_4 + calldata_usingOraclize_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc1
calldata_usingOraclize_0: 0x27dc297e00000000000000000000000000000000000000000000000000000000
calldatasize_usingOraclize: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `__callback(bytes32,string)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoWager-3.,"__callback(bytes32,string)",127,Integer Overflow ,Warning
260,147,"calldata_usingOraclize_4 + calldata_usingOraclize_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff61
calldata_usingOraclize_0: 0x27dc297e00000000000000000000000000000000000000000000000000000000
calldatasize_usingOraclize: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `__callback(bytes32,string)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",CryptoWager-3.,"__callback(bytes32,string)",127,Integer Overflow ,Warning
261,2708,"calldata_SuperOwners_32 + 4: 0xb135d1e4a0020a903239033aa9b45a69384c906b52a71e0575829626809581fd
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_SuperOwners_4: 0xa7e6e147bc0ca40011bf9bbaadf7593cb8cc90b17cb7d73775f0d8eb1435e9c1
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xb135d1e4a0020a903239033aa9b45a69384c906b52a71e0575829626809581fd
calldata_SuperOwners_4: 0xffffffffffffffffffffffffffffffffffffffff
calldata_SuperOwners_0: 0xa9059cbb00000000000000000000000000000000000000000000000000000000
calldatasize_SuperOwners: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `transfer(address,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Coinrace-1.,"transfer(address,uint256)",94,Integer Overflow ,Warning
262,2721,"The exception is triggered under the following conditions:

calldata_SuperOwners_32 + 4: 0x950dff78e666f73fd36ffedf5fe656f42f732f95edbafb7bf77fedeee4c653a9
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_SuperOwners_4: 0xf71ca024c4e4c48edb080090575702d73908a831c1b8c07b8480010000f10f3b
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x950dff78e666f73fd36ffedf5fe656f42f732f95edbafb7bf77fedeee4c653a9
calldata_SuperOwners_4: 0xffffffffffffffffffffffffffffffffffffffff
calldata_SuperOwners_0: 0xa9059cbb00000000000000000000000000000000000000000000000000000000
calldatasize_SuperOwners: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Coinrace-1.,"transfer(address,uint256)",94,Exception state,Informational
263,727,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-2.,withdrawToken(address),200,Message call to external contract,Warning
264,727,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 1201
Call at address: 1009
",Spinwin-2.,withdrawToken(address),200,Multiple Calls,Information
265,1009,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-2.,withdrawToken(address),202,Message call to external contract,Warning
266,1009,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 1201
",Spinwin-2.,withdrawToken(address),202,Multiple Calls,Information
267,1201,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-2.,withdrawToken(address),202,Message call to external contract,Warning
268,216,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 540
Call at address: 540
Call at address: 540
Call at address: 540
",Cryptodragons-2.,fallback,20,Multiple Calls,Information
269,540,,This contract executes a message call to to another contract. Make sure that the called contract is trusted and does not execute user-supplied code.,Cryptodragons-2.,fallback,22,Message call to external contract,Informational
270,2625,,This contract executes a message call to to another contract. Make sure that the called contract is trusted and does not execute user-supplied code.,ZethrGame-2.,WithdrawAndTransferToBankroll(),177,Message call to external contract,Informational
271,2625,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 3810
",ZethrGame-2.,WithdrawAndTransferToBankroll(),177,Multiple Calls,Information
272,2652,,The return value of an external call is not checked. Note that execution continue even if the called contract throws.,Wagerwar-0.,"placeGame(uint256,uint256,uint256,bytes32,bytes32,address)",105,Unchecked CALL return value,Informational
273,4543,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xfffffeffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2: 0xfffffffffffffffffffffffffffffffe00
calldata_DiceGame_0: 0x3032b3a700000000000000000000000000000000000000000000000000000000
calldatasize_DiceGame: 0x4
callvalue: 0x0
","A possible integer underflow exists in the function `withdrawInvitationProfit()`.
The subtraction may result in a value < 0.",Wagerwar-0.,withdrawInvitationProfit(),174,Integer Underflow,Warning
274,712,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_2: 0x0
calldata_SafeWinner_0: 0x91ac96a900000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-9.,_function_0x91ac96a9,731,Exception state,Informational
275,1500,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_2: 0x0
storage_0: 0x0
caller: 0x0
calldata_SafeWinner_0: 0xf40e8d8b00000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-9.,retryWinner(uint256),771,Exception state,Informational
276,1820,,A possible transaction order independence vulnerability exists in function retryWinner(uint256). The value or direction of the call statement is determined from a tainted storage location,FairGrounds-9.,retryWinner(uint256),793,Transaction order dependence,Warning
277,1946,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_29102676481673041902632991033461445430619272659676223336789171408008386403022_+
calldata_SafeWinner_4,
_____256): 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_3: 0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe
balance_at_1461501637330902918203684832716283019655932542975 & 0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2: 0x1
storage_0: 0x0
caller: 0x0
calldata_SafeWinner_0: 0xf40e8d8b00000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-9.,retryWinner(uint256),135,Exception state,Informational
278,168,,"Function fallback retrieves the transaction origin (tx.origin) using the ORIGIN opcode. Use msg.sender instead.
See also: https://solidity.readthedocs.io/en/develop/security-considerations.html#tx-origin",Playtowin.io-2.,fallback,98,Use of tx.origin,Warning
279,311,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x6fa613b31105f33968dfdfd25de19aceb682c10d6428182e2082d401048be3f8
callvalue: 0xff8dd1180277f6048eff0ba68dfa1b212642db55a4c1650e814d13480aebfbdb
storage_4: 0xff8dd1180277f6048eff0ba68dfa1b212642db55a4c1650e814d13480aebfbdb
storage_3: 0xff00
caller: 0x0
origin: 0x0
calldatasize_SlotsCoin: 0x3
extcodesize: 0x0
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Playtowin.io-2.,fallback,135,Integer Overflow ,Warning
280,1625,,A possible transaction order independence vulnerability exists in function withdrawTipForDeveloper(). The value or direction of the call statement is determined from a tainted storage location,Crypto-RockPaperScissor-0.,withdrawTipForDeveloper(),57,Transaction order dependence,Warning
281,1770,"The exception is triggered under the following conditions:

storage_keccac_calldata_RPSCore_4: 0x0
storage_8: 0x0
calldata_RPSCore_0: 0xfa87b1500000000000000000000000000000000000000000000000000000000
calldatasize_RPSCore: 0x4
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Crypto-RockPaperScissor-0.,closeMyGame(uint256),340,Exception state,Informational
282,3988,"callvalue: 0x46391c214e40400
storage_6: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_RPSCore_0: 0x48e837b900000000000000000000000000000000000000000000000000000000
calldatasize_RPSCore: 0x4
calldata_RPSCore_4: 0xbb8
","A possible integer overflow exists in the function `createGame(uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Crypto-RockPaperScissor-0.,createGame(uint256),185,Integer Overflow ,Warning
283,4055,"storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
callvalue: 0x46391c214e40400
calldata_RPSCore_0: 0x48e837b900000000000000000000000000000000000000000000000000000000
calldatasize_RPSCore: 0x4
calldata_RPSCore_4: 0xbb8
","A possible integer overflow exists in the function `createGame(uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Crypto-RockPaperScissor-0.,createGame(uint256),1,Integer Overflow ,Warning
284,4194,"callvalue: 0x2387f26fc40000
storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_RPSCore_0: 0x48e837b900000000000000000000000000000000000000000000000000000000
calldatasize_RPSCore: 0x4
calldata_RPSCore_4: 0xbb8
","A possible integer underflow exists in the function `createGame(uint256)`.
The subtraction may result in a value < 0.",Crypto-RockPaperScissor-0.,createGame(uint256),195,Integer Underflow,Warning
285,4271,"callvalue: 0x563810344f00001
storage_6: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_RPSCore_0: 0x48e837b900000000000000000000000000000000000000000000000000000000
calldatasize_RPSCore: 0x4
calldata_RPSCore_4: 0xbb8
","A possible integer overflow exists in the function `createGame(uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Crypto-RockPaperScissor-0.,createGame(uint256),199,Integer Overflow ,Warning
286,4289,"storage_7: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
callvalue: 0x563810344f00001
calldata_RPSCore_0: 0x48e837b900000000000000000000000000000000000000000000000000000000
calldatasize_RPSCore: 0x4
calldata_RPSCore_4: 0xbb8
","A possible integer overflow exists in the function `createGame(uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Crypto-RockPaperScissor-0.,createGame(uint256),200,Integer Overflow ,Warning
287,7623,"The exception is triggered under the following conditions:

calldata_RPSCore_4: 0x0
storage_8: 0x0
calldata_RPSCore_0: 0xc74ab7ac00000000000000000000000000000000000000000000000000000000
calldatasize_RPSCore: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Crypto-RockPaperScissor-0.,_function_0xc74ab7ac,163,Exception state,Informational
288,7746,,A possible transaction order independence vulnerability exists in function closeMyGame(uint256). The value or direction of the call statement is determined from a tainted storage location,Crypto-RockPaperScissor-0.,closeMyGame(uint256),326,Transaction order dependence,Warning
289,712,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_2: 0x0
calldata_SafeWinner_0: 0x91ac96a900000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-8.,_function_0x91ac96a9,715,Exception state,Informational
290,1500,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_2: 0x0
storage_0: 0x0
caller: 0x0
calldata_SafeWinner_0: 0xf40e8d8b00000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-8.,retryWinner(uint256),754,Exception state,Informational
291,1820,,A possible transaction order independence vulnerability exists in function retryWinner(uint256). The value or direction of the call statement is determined from a tainted storage location,FairGrounds-8.,retryWinner(uint256),776,Transaction order dependence,Warning
292,1946,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_29102676481673041902632991033461445430619272659676223336789171408008386403022_+
calldata_SafeWinner_4,
_____256): 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_3: 0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe
balance_at_1461501637330902918203684832716283019655932542975 & 0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2: 0x1
storage_0: 0x0
caller: 0x0
calldata_SafeWinner_0: 0xf40e8d8b00000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-8.,retryWinner(uint256),618,Exception state,Informational
293,1097,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-3.,"generateRandomNumber(address,uint256,uint256,uint256)",153,Message call to external contract,Warning
294,1097,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 1509
Call at address: 1301
",Spinwin-3.,"generateRandomNumber(address,uint256,uint256,uint256)",153,Multiple Calls,Information
295,1301,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-3.,"generateRandomNumber(address,uint256,uint256,uint256)",154,Message call to external contract,Warning
296,1301,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 1509
",Spinwin-3.,"generateRandomNumber(address,uint256,uint256,uint256)",154,Multiple Calls,Information
297,1509,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-3.,"generateRandomNumber(address,uint256,uint256,uint256)",155,Message call to external contract,Warning
298,2124,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-3.,"calculateTokenReward(address,uint256,uint256,uint256)",115,Message call to external contract,Warning
299,2401,"calldata_SpinWinLibrary_32 + 4: 0x2000000000000000000000000071
calldata_SpinWinLibrary_0: 0x378f447800000000000000000000000000000000000000000000000000000000
calldatasize_SpinWinLibrary: 0x4
","A possible integer underflow exists in the function `calculateWinningReward(uint256,uint256,uint256)`.
The subtraction may result in a value < 0.",Spinwin-3.,"calculateWinningReward(uint256,uint256,uint256)",105,Integer Underflow,Warning
300,2628,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-3.,"calculateExchangeTokenValue(address,uint256)",278,Message call to external contract,Warning
301,2628,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 2908
Call at address: 2908
",Spinwin-3.,"calculateExchangeTokenValue(address,uint256)",278,Multiple Calls,Information
302,2908,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-3.,"calculateExchangeTokenValue(address,uint256)",283,Message call to external contract,Warning
303,3531,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-3.,"calculateClearBetBlocksReward(address,address)",178,Message call to external contract,Warning
304,5154,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Spinwin-3.,"calculateLotteryContribution(address,address,uint256)",256,Message call to external contract,Warning
305,5770,"The exception is triggered under the following conditions:

calldata_SpinWinLibrary_32 + 4: 0x0
calldata_SpinWinLibrary_0: 0x378f447800000000000000000000000000000000000000000000000000000000
calldatasize_SpinWinLibrary: 0x4
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Spinwin-3.,"calculateWinningReward(uint256,uint256,uint256)",26,Exception state,Informational
